,Open,High,Low,Close,Volume,Name,is_weekend
2012-03-30,326.2,327.07,320.82,320.94,2312245.0,GOOGL,0
2012-03-31,324.37,326.07,319.79333333333335,321.88666666666666,2210261.8225017507,,1
2012-04-01,322.53999999999996,325.07,318.76666666666665,322.8333333333333,2146890.6872349,,1
2012-04-02,320.71,324.07,317.74,323.78,2284338.0,GOOGL,0
2012-04-03,323.03,324.3,319.64,321.63,2044857.0,GOOGL,0
2012-04-04,319.54,319.82,315.87,317.89,1628272.0,GOOGL,0
2012-04-05,316.44,318.53,314.6,316.48,2319712.0,GOOGL,0
2012-04-06,315.9675,318.3925,314.19,316.295,2236996.1065974464,,0
2012-04-07,315.495,318.255,313.78,316.11,2207682.8563947594,,1
2012-04-08,315.02250000000004,318.1175,313.37,315.925,2176884.628749733,,1
2012-04-09,314.55,317.98,312.96,315.74,2183535.0,GOOGL,0
2012-04-10,317.08,317.57,312.59,313.74,2485078.0,GOOGL,0
2012-04-11,317.3,318.32,315.97,318.3,2200268.0,GOOGL,0
2012-04-12,321.5,326.9,320.45,325.83,5756582.0,GOOGL,0
2012-04-13,324.1,324.82,312.08,312.61,8163012.0,GOOGL,0
2012-04-14,320.00333333333333,320.62,308.43,309.52,6176741.93892339,,1
2012-04-15,315.9066666666667,316.42,304.78,306.43,5601006.709199037,,1
2012-04-16,311.81,312.22,301.13,303.34,5693458.0,GOOGL,0
2012-04-17,304.58,309.15,303.81,305.09,3024414.0,GOOGL,0
2012-04-18,304.33,306.71,301.71,304.03,2670380.0,GOOGL,0
2012-04-19,303.15,308.44,299.8,299.95,3295787.0,GOOGL,0
2012-04-20,302.43,304.73,298.21,298.33,3058961.0,GOOGL,0
2012-04-21,300.5366666666667,302.99333333333334,297.2733333333333,298.58666666666664,3354078.4339572797,,1
2012-04-22,298.6433333333333,301.25666666666666,296.33666666666664,298.84333333333336,3030727.7132414696,,1
2012-04-23,296.75,299.52,295.4,299.1,2197933.0,GOOGL,0
2012-04-24,299.42,303.62,298.96,300.94,1933303.0,GOOGL,0
2012-04-25,302.3,305.98,301.74,305.16,1821042.0,GOOGL,0
2012-04-26,305.76,309.31,305.15,308.04,2093733.0,GOOGL,0
2012-04-27,307.82,308.68,305.61,307.8,1636399.0,GOOGL,0
2012-04-28,307.48,308.57,303.94,306.11,2409630.641284602,,1
2012-04-29,307.14,308.46000000000004,302.27000000000004,304.42,2410776.210179569,,1
2012-04-30,306.8,308.35,300.6,302.73,2407213.0,GOOGL,0
2012-05-01,302.2,306.11,300.4,302.52,2002424.0,GOOGL,0
2012-05-02,300.9,304.36,300.61,303.93,1611434.0,GOOGL,0
2012-05-03,305.11,307.72,304.78,305.82,1868187.0,GOOGL,0
2012-05-04,303.26,304.25,298.7,298.78,2207360.0,GOOGL,0
2012-05-05,301.44,304.69666666666666,298.4,300.5466666666666,2245232.2309471006,,1
2012-05-06,299.62,305.1433333333333,298.1,302.31333333333333,2187792.428864211,,1
2012-05-07,297.8,305.59,297.8,304.08,1994515.0,GOOGL,0
2012-05-08,303.07,308.76,300.65,306.7,2678485.0,GOOGL,0
2012-05-09,303.71,308.5,301.21,304.88,2329546.0,GOOGL,0
2012-05-10,306.79,308.4,305.42,307.14,1535877.0,GOOGL,0
2012-05-11,305.48,307.58,302.69,302.92,2099726.0,GOOGL,0
2012-05-12,303.8833333333333,306.57,301.99,302.71333333333337,2137195.039385728,,1
2012-05-13,302.2866666666667,305.56,301.28999999999996,302.50666666666666,2101265.422808031,,1
2012-05-14,300.69,304.55,300.59,302.3,1824733.0,GOOGL,0
2012-05-15,302.98,307.81,302.18,305.86,2102339.0,GOOGL,0
2012-05-16,309.29,315.37,308.28,314.78,4837424.0,GOOGL,0
2012-05-17,317.23,319.24,310.93,311.84,3354518.0,GOOGL,0
2012-05-18,312.86,316.53,298.65,300.5,5976129.0,GOOGL,0
2012-05-19,308.76,313.74,299.2,302.7866666666667,4619941.183995402,,1
2012-05-20,304.66,310.95,299.75,305.0733333333333,3928384.5923525803,,1
2012-05-21,300.56,308.16,300.3,307.36,3075829.0,GOOGL,0
2012-05-22,307.03,307.21,298.3,300.7,3052748.0,GOOGL,0
2012-05-23,301.13,305.1,298.86,305.03,3178016.0,GOOGL,0
2012-05-24,304.88,306.27,299.73,302.13,1892185.0,GOOGL,0
2012-05-25,300.8,301.17,294.43,296.06,3582472.0,GOOGL,0
2012-05-26,300.15,300.84250000000003,294.435,296.4125,3208965.6826015725,,1
2012-05-27,299.5,300.515,294.44,296.765,2869374.1378849233,,1
2012-05-28,298.85,300.1875,294.445,297.1175,2528275.52195464,,0
2012-05-29,298.2,299.86,294.45,297.47,2606651.0,GOOGL,0
2012-05-30,294.37,296.25,292.06,294.41,1906629.0,GOOGL,0
2012-05-31,294.65,295.29,289.79,290.72,2969455.0,GOOGL,0
2012-06-01,286.18,286.61,284.46,285.78,3058314.0,GOOGL,0
2012-06-02,285.92,287.92,284.7366666666667,287.0466666666666,3018046.8127661734,,1
2012-06-03,285.65999999999997,289.23,285.0133333333333,288.31333333333333,2695736.282819805,,1
2012-06-04,285.4,290.54,285.29,289.58,2433786.0,GOOGL,0
2012-06-05,288.01,289.35,283.52,285.49,2340477.0,GOOGL,0
2012-06-06,288.53,291.28,287.09,290.58,2096173.0,GOOGL,0
2012-06-07,294.09,294.24,288.91,289.4,1759532.0,GOOGL,0
2012-06-08,288.21,290.79,287.58,290.52,1410366.0,GOOGL,0
2012-06-09,289.6066666666666,291.51,286.2633333333333,288.5233333333333,1819806.3005549484,,1
2012-06-10,291.00333333333333,292.23,284.94666666666666,286.52666666666664,2034378.514266204,,1
2012-06-11,292.4,292.95,283.63,284.53,2662269.0,GOOGL,0
2012-06-12,285.17,285.44,279.57,282.83,3224142.0,GOOGL,0
2012-06-13,281.14,283.78,279.62,280.83,1954607.0,GOOGL,0
2012-06-14,280.93,282.82,278.54,279.8,2345107.0,GOOGL,0
2012-06-15,280.45,282.54,278.82,282.54,3002511.0,GOOGL,0
2012-06-16,280.83,284.1566666666667,279.18,283.5966666666667,2853782.95362863,,1
2012-06-17,281.21,285.7733333333333,279.53999999999996,284.6533333333333,2769965.399156387,,1
2012-06-18,281.59,287.39,279.9,285.71,2497864.0,GOOGL,0
2012-06-19,287.08,292.43,286.85,291.06,2076629.0,GOOGL,0
2012-06-20,290.19,290.29,287.04,289.04,2346698.0,GOOGL,0
2012-06-21,290.21,290.21,282.15,282.89,2011322.0,GOOGL,0
2012-06-22,284.28,286.03,283.19,286.03,2229125.0,GOOGL,0
2012-06-23,284.16999999999996,285.4633333333333,281.77666666666664,284.22999999999996,2346391.4087340524,,1
2012-06-24,284.06,284.89666666666665,280.36333333333334,282.43,2242031.902295897,,1
2012-06-25,283.95,284.33,278.95,280.63,1582036.0,GOOGL,0
2012-06-26,281.66,283.58,280.02,282.62,1351151.0,GOOGL,0
2012-06-27,284.13,287.28,283.29,284.94,1692446.0,GOOGL,0
2012-06-28,283.23,283.4,278.88,282.44,1922064.0,GOOGL,0
2012-06-29,287.77,290.36,286.39,290.33,2522562.0,GOOGL,0
2012-06-30,288.9133333333333,290.8366666666667,287.1066666666667,290.39666666666665,2362600.7724156296,,1
2012-07-01,290.0566666666667,291.31333333333333,287.8233333333333,290.4633333333333,2104334.5379534448,,1
2012-07-02,291.2,291.79,288.54,290.53,1655563.0,GOOGL,0
2012-07-03,290.3,294.5,289.29,294.21,1190525.0,GOOGL,0
2012-07-04,292.485,297.41499999999996,291.925,296.235,1671548.0414943744,,0
2012-07-05,294.67,300.33,294.56,298.26,2345901.0,GOOGL,0
2012-07-06,296.52,297.06,291.7,293.28,2162328.0,GOOGL,0
2012-07-07,295.27,296.2366666666667,291.44,293.28666666666663,1977536.9358092214,,1
2012-07-08,294.02,295.4133333333333,291.18,293.29333333333335,1798995.8380352934,,1
2012-07-09,292.77,294.59,290.92,293.3,1715020.0,GOOGL,0
2012-07-10,295.39,296.51,289.66,291.14,1923015.0,GOOGL,0
2012-07-11,288.44,289.21,282.75,285.88,3500946.0,GOOGL,0
2012-07-12,283.84,286.25,281.33,285.53,2310094.0,GOOGL,0
2012-07-13,286.36,289.86,284.56,288.55,1976558.0,GOOGL,0
2012-07-14,287.06333333333333,289.8666666666667,285.1,288.28333333333336,1877148.8429928147,,1
2012-07-15,287.7666666666667,289.87333333333333,285.64,288.01666666666665,1694327.7778544223,,1
2012-07-16,288.47,289.88,286.18,287.75,1462861.0,GOOGL,0
2012-07-17,289.5,290.63,284.48,288.65,1681568.0,GOOGL,0
2012-07-18,288.78,292.14,288.35,290.67,1550950.0,GOOGL,0
2012-07-19,293.36,299.54,293.29,296.83,4674637.0,GOOGL,0
2012-07-20,304.68,306.78,299.39,305.72,6463748.0,GOOGL,0
2012-07-21,303.3,307.68,299.4,306.5,4834079.02367247,,1
2012-07-22,301.92,308.58,299.41,307.28000000000003,4117503.276500455,,1
2012-07-23,300.54,309.48,299.42,308.06,3561818.0,GOOGL,0
2012-07-24,307.81,309.27,302.47,304.09,2012189.0,GOOGL,0
2012-07-25,304.46,307.0,302.99,304.3,1822973.0,GOOGL,0
2012-07-26,307.81,308.74,305.32,306.99,1687485.0,GOOGL,0
2012-07-27,309.75,317.82,309.06,317.8,3550174.0,GOOGL,0
2012-07-28,312.61333333333334,319.08666666666664,311.06,317.3566666666667,3217930.6479172837,,1
2012-07-29,315.47666666666663,320.35333333333335,313.06,316.91333333333336,2715941.6515390305,,1
2012-07-30,318.34,321.62,315.06,316.47,2186717.0,GOOGL,0
2012-07-31,314.44,318.57,314.42,316.8,1865890.0,GOOGL,0
2012-08-01,318.97,320.07,316.01,316.66,1844556.0,GOOGL,0
2012-08-02,313.07,319.33,312.02,314.69,1977690.0,GOOGL,0
2012-08-03,320.32,322.18,318.39,320.99,1897446.0,GOOGL,0
2012-08-04,320.25333333333333,323.12333333333333,318.9033333333333,321.2366666666667,2221440.0479637687,,1
2012-08-05,320.18666666666667,324.06666666666666,319.4166666666667,321.48333333333335,1976299.954054609,,1
2012-08-06,320.12,325.01,319.93,321.73,1782494.0,GOOGL,0
2012-08-07,321.22,322.45,318.55,320.59,1982695.0,GOOGL,0
2012-08-08,319.84,323.26,319.57,321.44,1322386.0,GOOGL,0
2012-08-09,322.58,323.51,321.08,321.5,1070288.0,GOOGL,0
2012-08-10,319.61,321.44,318.38,321.32,1434408.0,GOOGL,0
2012-08-11,321.0833333333333,324.43,320.14,324.32666666666665,1619319.5309975836,,1
2012-08-12,322.5566666666667,327.42,321.90000000000003,327.3333333333333,1951803.3399279187,,1
2012-08-13,324.03,330.41,323.66,330.34,3268073.0,GOOGL,0
2012-08-14,329.95,336.76,329.83,334.66,3662178.0,GOOGL,0
2012-08-15,335.48,337.46,332.38,334.1,2411100.0,GOOGL,0
2012-08-16,334.09,337.66,333.87,336.77,1717691.0,GOOGL,0
2012-08-17,337.4,338.96,336.19,338.91,2177896.0,GOOGL,0
2012-08-18,337.63,339.22999999999996,336.35,338.6433333333334,2295093.898797827,,1
2012-08-19,337.85999999999996,339.5,336.51,338.37666666666667,2293998.8831656314,,1
2012-08-20,338.09,339.77,336.67,338.11,1758421.0,GOOGL,0
2012-08-21,336.89,339.34,331.42,335.09,2222805.0,GOOGL,0
2012-08-22,334.02,340.64,333.68,338.93,1909262.0,GOOGL,0
2012-08-23,337.47,340.58,335.84,338.74,1784453.0,GOOGL,0
2012-08-24,338.14,340.57,337.38,339.65,1429267.0,GOOGL,0
2012-08-25,336.03666666666663,339.15999999999997,334.9033333333333,338.08,1785094.8979851922,,1
2012-08-26,333.93333333333334,337.75,332.4266666666667,336.51,2132898.1388142696,,1
2012-08-27,331.83,336.34,329.95,334.94,2614131.0,GOOGL,0
2012-08-28,332.83,339.15,332.7,338.96,2058938.0,GOOGL,0
2012-08-29,339.02,344.84,338.41,344.35,2991037.0,GOOGL,0
2012-08-30,342.46,344.04,340.43,341.18,1627704.0,GOOGL,0
2012-08-31,342.34,344.63,340.36,342.89,2127125.0,GOOGL,0
2012-09-01,342.40999999999997,344.1825,339.5425,342.3825,2149631.243903421,,1
2012-09-02,342.48,343.735,338.725,341.875,2148806.2554272655,,1
2012-09-03,342.55,343.28749999999997,337.90749999999997,341.3675,2153105.5747409957,,0
2012-09-04,342.62,342.84,337.09,340.86,1889613.0,GOOGL,0
2012-09-05,340.34,343.59,339.91,340.7,1708169.0,GOOGL,0
2012-09-06,343.32,350.29,342.71,350.05,3044450.0,GOOGL,0
2012-09-07,350.35,356.48,349.18,353.43,3236308.0,GOOGL,0
2012-09-08,351.9766666666667,356.5733333333333,349.3,352.53333333333336,2911576.7048656503,,1
2012-09-09,353.60333333333335,356.6666666666667,349.42,351.63666666666666,2814877.549452356,,1
2012-09-10,355.23,356.76,349.54,350.74,2560067.0,GOOGL,0
2012-09-11,349.33,350.68,345.85,346.44,1874004.0,GOOGL,0
2012-09-12,345.05,347.8,340.78,345.78,2642260.0,GOOGL,0
2012-09-13,346.89,354.85,345.62,353.37,2659302.0,GOOGL,0
2012-09-14,355.15,356.86,353.86,355.19,2618874.0,GOOGL,0
2012-09-15,354.9033333333333,356.84000000000003,353.52333333333337,355.24,2495246.777995502,,1
2012-09-16,354.6566666666667,356.82,353.18666666666667,355.28999999999996,2203149.249263566,,1
2012-09-17,354.41,356.8,352.85,355.34,1508307.0,GOOGL,0
2012-09-18,354.24,359.69,353.74,359.5,2067249.0,GOOGL,0
2012-09-19,359.11,364.64,358.56,364.11,3098782.0,GOOGL,0
2012-09-20,362.6,366.06,360.97,364.42,2907854.0,GOOGL,0
2012-09-21,366.47,367.83,365.43,367.36,6360376.0,GOOGL,0
2012-09-22,366.27000000000004,370.3533333333333,365.45,369.9266666666667,4927989.601619572,,1
2012-09-23,366.07,372.87666666666667,365.47,372.49333333333334,4179039.066683699,,1
2012-09-24,365.87,375.4,365.49,375.06,3565837.0,GOOGL,0
2012-09-25,376.9,382.83,374.2,374.95,6061033.0,GOOGL,0
2012-09-26,375.3,381.0,370.87,377.11,5674334.0,GOOGL,0
2012-09-27,380.35,381.8,376.2,378.63,3932272.0,GOOGL,0
2012-09-28,377.45,380.03,375.95,377.63,2784091.0,GOOGL,0
2012-09-29,378.26666666666665,380.97999999999996,376.79333333333335,378.8433333333333,2689267.8675573664,,1
2012-09-30,379.0833333333333,381.93,377.63666666666666,380.0566666666667,2582031.371793286,,1
2012-10-01,379.9,382.88,378.48,381.27,3168477.0,GOOGL,0
2012-10-02,382.98,383.38,375.51,378.87,2790375.0,GOOGL,0
2012-10-03,378.24,382.34,376.48,381.63,2208639.0,GOOGL,0
2012-10-04,381.76,385.33,380.08,384.41,2454496.0,GOOGL,0
2012-10-05,385.74,387.58,382.88,384.21,2737751.0,GOOGL,0
2012-10-06,384.12,385.77666666666664,381.07,382.5733333333333,2948809.5426313775,,1
2012-10-07,382.5,383.97333333333336,379.26,380.93666666666667,2649926.0144462204,,1
2012-10-08,380.88,382.17,377.45,379.3,1958625.0,GOOGL,0
2012-10-09,380.22,381.04,371.64,372.42,3003884.0,GOOGL,0
2012-10-10,371.3,374.14,369.51,372.65,2041203.0,GOOGL,0
2012-10-11,376.83,379.63,375.52,376.12,2383987.0,GOOGL,0
2012-10-12,376.3,377.81,372.42,372.75,2406787.0,GOOGL,0
2012-10-13,374.64666666666665,375.97,370.18666666666667,372.12,2463053.7436835254,,1
2012-10-14,372.99333333333334,374.13,367.9533333333334,371.49,2574515.7031515725,,1
2012-10-15,371.34,372.29,365.72,370.86,3020098.0,GOOGL,0
2012-10-16,370.44,373.87,368.6,372.72,2058468.0,GOOGL,0
2012-10-17,372.35,378.55,370.5,378.12,2292819.0,GOOGL,0
2012-10-18,378.15,380.09,338.34,347.85,12442346.0,GOOGL,0
2012-10-19,353.14,353.7,336.34,341.24,11483428.0,GOOGL,0
2012-10-20,349.04333333333335,350.02,335.9533333333333,340.7166666666667,8436084.250670783,,1
2012-10-21,344.94666666666666,346.34000000000003,335.56666666666666,340.1933333333333,6778963.287305193,,1
2012-10-22,340.85,342.66,335.18,339.67,4057872.0,GOOGL,0
2012-10-23,336.34,344.01,336.34,340.52,2916978.0,GOOGL,0
2012-10-24,343.74,343.84,337.97,338.99,2496411.0,GOOGL,0
2012-10-25,340.34,341.34,337.09,339.22,2403696.0,GOOGL,0
2012-10-26,338.59,341.86,335.94,337.91,1950865.0,GOOGL,0
2012-10-27,338.926,341.656,336.32,338.42600000000004,2504636.2173453514,,1
2012-10-28,339.262,341.452,336.7,338.942,2071507.7287508985,,1
2012-10-29,339.59799999999996,341.248,337.08,339.458,1630716.9873771449,,0
2012-10-30,339.93399999999997,341.044,337.46,339.974,1280354.024721795,,0
2012-10-31,340.27,340.84,337.84,340.49,1537001.0,GOOGL,0
2012-11-01,340.09,345.8,339.7,344.14,2050471.0,GOOGL,0
2012-11-02,347.74,348.12,344.03,344.3,2324569.0,GOOGL,0
2012-11-03,346.0233333333333,346.67,342.06,343.47333333333336,2535768.049144768,,1
2012-11-04,344.3066666666667,345.21999999999997,340.09,342.64666666666665,1953624.0021535582,,1
2012-11-05,342.59,343.77,338.12,341.82,1635894.0,GOOGL,0
2012-11-06,343.08,343.59,339.11,341.2,1582936.0,GOOGL,0
2012-11-07,337.84,339.46,333.58,333.89,2232438.0,GOOGL,0
2012-11-08,335.44,336.08,325.94,326.47,2598676.0,GOOGL,0
2012-11-09,327.65,334.5,325.48,331.85,3114084.0,GOOGL,0
2012-11-10,329.16999999999996,334.74333333333334,327.24333333333334,332.32666666666665,2632608.9134217203,,1
2012-11-11,330.69,334.9866666666667,329.00666666666666,332.80333333333334,2194805.874366674,,1
2012-11-12,332.21,335.23,330.77,333.28,1405870.0,GOOGL,0
2012-11-13,331.83,334.13,329.44,329.86,1594639.0,GOOGL,0
2012-11-14,330.66,331.42,325.58,326.6,1668322.0,GOOGL,0
2012-11-15,325.32,330.33,322.27,323.95,1848939.0,GOOGL,0
2012-11-16,323.32,326.83,318.32,323.91,3438500.0,GOOGL,0
2012-11-17,324.94,329.48333333333335,321.57666666666665,327.42,2805099.1528794053,,1
2012-11-18,326.56,332.13666666666666,324.8333333333333,330.93,2424908.736891893,,1
2012-11-19,328.18,334.79,328.09,334.44,2369716.0,GOOGL,0
2012-11-20,335.09,339.34,332.62,335.32,2089086.0,GOOGL,0
2012-11-21,334.83,335.23,330.53,333.27,2113011.0,GOOGL,0
2012-11-22,335.075,335.28,331.955,333.79499999999996,2327976.216219498,,0
2012-11-23,335.32,335.33,333.38,334.32,922477.0,GOOGL,0
2012-11-24,334.73,334.83,332.2,333.18333333333334,1243099.9372518712,,1
2012-11-25,334.14,334.33,331.02,332.0466666666667,1389801.1764486022,,1
2012-11-26,333.55,333.83,329.84,330.91,2205527.0,GOOGL,0
2012-11-27,330.42,337.84,329.33,335.69,2509598.0,GOOGL,0
2012-11-28,334.34,342.8,332.28,342.18,3041940.0,GOOGL,0
2012-11-29,344.23,347.3,341.34,346.29,2780544.0,GOOGL,0
2012-11-30,346.0,349.96,343.19,349.53,3164441.0,GOOGL,0
2012-12-01,347.8233333333333,351.0733333333333,344.5933333333333,349.01,2866679.1431549825,,1
2012-12-02,349.6466666666667,352.18666666666667,345.99666666666667,348.49,2663260.3224799866,,1
2012-12-03,351.47,353.3,347.4,347.97,2193948.0,GOOGL,0
2012-12-04,347.85,348.1,343.19,345.86,1991605.0,GOOGL,0
2012-12-05,346.42,347.6,341.51,344.25,1862735.0,GOOGL,0
2012-12-06,344.14,348.15,342.6,345.91,1462216.0,GOOGL,0
2012-12-07,347.85,348.79,341.55,342.45,1919476.0,GOOGL,0
2012-12-08,346.24666666666667,347.9166666666667,341.78000000000003,342.65,2017816.6726038535,,1
2012-12-09,344.6433333333334,347.04333333333335,342.01,342.85,1906621.6763497072,,1
2012-12-10,343.04,346.17,342.24,343.05,1366866.0,GOOGL,0
2012-12-11,345.34,351.31,344.2,348.79,2687956.0,GOOGL,0
2012-12-12,349.96,352.11,347.09,349.13,2426299.0,GOOGL,0
2012-12-13,358.32,358.6,350.12,351.7,3446306.0,GOOGL,0
2012-12-14,349.93,354.26,349.56,351.33,2130595.0,GOOGL,0
2012-12-15,350.9866666666667,359.3433333333333,350.49333333333334,354.46999999999997,2001472.7347728044,,1
2012-12-16,352.04333333333335,364.4266666666667,351.4266666666667,357.61,2133837.1787454067,,1
2012-12-17,353.1,369.51,352.36,360.75,3036763.0,GOOGL,0
2012-12-18,358.66,364.91,357.88,360.9,3005138.0,GOOGL,0
2012-12-19,360.72,361.86,358.7,360.42,1919799.0,GOOGL,0
2012-12-20,361.99,362.69,358.84,361.54,1657153.0,GOOGL,0
2012-12-21,357.34,359.77,355.62,358.17,3527849.0,GOOGL,0
2012-12-22,357.43,359.1633333333333,355.11,357.1466666666667,3098259.3293789197,,1
2012-12-23,357.52,358.5566666666667,354.59999999999997,356.12333333333333,2500292.095579448,,1
2012-12-24,357.61,357.95,354.09,355.1,841931.0,GOOGL,0
2012-12-25,356.0,357.375,352.825,354.94500000000005,1936891.844905973,,0
2012-12-26,354.39,356.8,351.56,354.79,1182572.0,GOOGL,0
2012-12-27,353.92,354.77,349.65,353.5,1647392.0,GOOGL,0
2012-12-28,351.2,353.81,350.36,350.36,1403926.0,GOOGL,0
2012-12-29,350.9166666666667,354.42,349.69,351.5866666666667,1583000.458348213,,1
2012-12-30,350.6333333333333,355.03,349.02000000000004,352.81333333333333,1620820.755974223,,1
2012-12-31,350.35,355.64,348.35,354.04,1997733.0,GOOGL,0
2013-01-01,355.21000000000004,359.75,353.49,358.015,2049816.9406029948,,0
2013-01-02,360.07,363.86,358.63,361.99,2542268.0,GOOGL,0
2013-01-03,362.83,366.33,360.72,362.2,2318140.0,GOOGL,0
2013-01-04,365.03,371.11,364.2,369.35,2763552.0,GOOGL,0
2013-01-05,366.04999999999995,370.76,364.68666666666667,368.81333333333333,2312440.5503763217,,1
2013-01-06,367.07,370.41,365.17333333333335,368.2766666666667,1953728.6856819438,,1
2013-01-07,368.09,370.06,365.66,367.74,1655967.0,GOOGL,0
2013-01-08,368.14,368.52,362.58,367.02,1676740.0,GOOGL,0
2013-01-09,366.5,369.54,364.66,369.43,2025751.0,GOOGL,0
2013-01-10,371.79,372.87,367.12,371.11,1835780.0,GOOGL,0
2013-01-11,371.37,371.58,368.52,370.36,1285125.0,GOOGL,0
2013-01-12,370.5366666666667,371.54333333333335,366.1933333333333,367.57,1464047.602824907,,1
2013-01-13,369.7033333333333,371.50666666666666,363.8666666666667,364.78000000000003,1792957.7289168132,,1
2013-01-14,368.87,371.47,361.54,361.99,2864106.0,GOOGL,0
2013-01-15,360.02,367.87,356.41,362.83,3927990.0,GOOGL,0
2013-01-16,361.56,362.53,357.19,357.95,2024991.0,GOOGL,0
2013-01-17,359.21,360.18,355.87,356.02,2212357.0,GOOGL,0
2013-01-18,355.54,356.74,351.02,352.61,3226898.0,GOOGL,0
2013-01-19,354.82500000000005,355.81,350.2925,352.40500000000003,2908350.078058255,,1
2013-01-20,354.11,354.88,349.565,352.20000000000005,3021371.8369046785,,1
2013-01-21,353.395,353.95,348.8375,351.995,3142358.9408014743,,0
2013-01-22,352.68,353.02,348.11,351.79,3792336.0,GOOGL,0
2013-01-23,368.36,374.87,368.26,371.12,5911865.0,GOOGL,0
2013-01-24,370.99,378.79,370.62,377.29,3383596.0,GOOGL,0
2013-01-25,375.76,379.62,375.5,377.21,2225811.0,GOOGL,0
2013-01-26,375.9266666666667,379.14,375.1066666666667,376.71999999999997,2559973.2723653913,,1
2013-01-27,376.0933333333333,378.66,374.7133333333333,376.23,2547044.3737049885,,1
2013-01-28,376.26,378.18,374.32,375.74,1627833.0,GOOGL,0
2013-01-29,373.75,378.85,373.64,377.22,1747734.0,GOOGL,0
2013-01-30,377.25,380.86,376.83,377.29,1732972.0,GOOGL,0
2013-01-31,375.63,379.19,375.5,378.22,1634556.0,GOOGL,0
2013-02-01,379.5,388.7,379.4,388.2,3746165.0,GOOGL,0
2013-02-02,381.07666666666665,387.67333333333335,379.43666666666667,385.43,3387748.6356835235,,1
2013-02-03,382.65333333333336,386.64666666666665,379.4733333333333,382.65999999999997,3203454.122785651,,1
2013-02-04,384.23,385.62,379.51,379.89,3041242.0,GOOGL,0
2013-02-05,380.95,385.94,380.11,383.25,1870716.0,GOOGL,0
2013-02-06,379.91,386.87,379.63,385.47,2079687.0,GOOGL,0
2013-02-07,385.23,389.79,383.13,387.36,2840506.0,GOOGL,0
2013-02-08,390.46,393.73,390.17,393.08,3024853.0,GOOGL,0
2013-02-09,390.16999999999996,393.1166666666667,389.2,392.58666666666664,2793243.7055073534,,1
2013-02-10,389.88,392.50333333333333,388.23,392.09333333333336,2532671.386494524,,1
2013-02-11,389.59,391.89,387.26,391.6,2167656.0,GOOGL,0
2013-02-12,391.27,394.34,390.07,390.74,1858945.0,GOOGL,0
2013-02-13,390.46,393.07,390.37,391.82,1198170.0,GOOGL,0
2013-02-14,390.25,394.76,389.27,394.3,1735219.0,GOOGL,0
2013-02-15,394.09,397.03,393.93,396.84,2729917.0,GOOGL,0
2013-02-16,395.16499999999996,398.74749999999995,394.9575,398.5875,2689186.201855638,,1
2013-02-17,396.24,400.465,395.985,400.335,2638365.8233022825,,1
2013-02-18,397.315,402.1825,397.01250000000005,402.0825,2583910.205734563,,0
2013-02-19,398.39,403.9,398.04,403.83,2932924.0,GOOGL,0
2013-02-20,403.05,404.89,396.29,396.63,2765029.0,GOOGL,0
2013-02-21,399.4,403.13,396.01,398.16,3511036.0,GOOGL,0
2013-02-22,400.03,401.03,397.3,400.25,2054050.0,GOOGL,0
2013-02-23,400.53666666666663,402.2233333333333,396.74666666666667,398.76,2199481.1631621304,,1
2013-02-24,401.04333333333335,403.4166666666667,396.1933333333333,397.27,2233507.84150234,,1
2013-02-25,401.55,404.61,395.64,395.78,2307008.0,GOOGL,0
2013-02-26,397.9,398.37,392.59,395.46,2205059.0,GOOGL,0
2013-02-27,397.8,402.78,395.95,400.29,2028515.0,GOOGL,0
2013-02-28,400.95,403.9,400.92,401.0,2265874.0,GOOGL,0
2013-03-01,399.3,403.97,398.47,403.5,2175425.0,GOOGL,0
2013-03-02,400.55,406.59000000000003,399.94666666666666,406.05333333333334,2316824.5448507518,,1
2013-03-03,401.8,409.21,401.42333333333335,408.6066666666667,2472100.337781674,,1
2013-03-04,403.05,411.83,402.9,411.16,2776185.0,GOOGL,0
2013-03-05,414.88,420.5,414.86,419.72,4045034.0,GOOGL,0
2013-03-06,420.93,422.42,414.82,416.11,2873998.0,GOOGL,0
2013-03-07,417.45,418.73,415.2,416.71,2054238.0,GOOGL,0
2013-03-08,417.67,417.88,412.94,416.18,2912283.0,GOOGL,0
2013-03-09,417.2,418.6766666666667,414.01666666666665,416.73,2798197.4902819777,,1
2013-03-10,416.73,419.4733333333333,415.09333333333336,417.28,2538418.8191081434,,1
2013-03-11,416.26,420.27,416.17,417.83,1595678.0,GOOGL,0
2013-03-12,415.77,416.36,412.25,414.22,2008979.0,GOOGL,0
2013-03-13,414.36,415.76,411.57,413.07,1641413.0,GOOGL,0
2013-03-14,413.91,413.91,409.1,411.18,1651111.0,GOOGL,0
2013-03-15,409.66,410.56,407.08,407.56,3099791.0,GOOGL,0
2013-03-16,407.4066666666667,409.30333333333334,405.09999999999997,406.47333333333336,2799862.123383915,,1
2013-03-17,405.1533333333333,408.0466666666667,403.12,405.38666666666666,2470038.010158891,,1
2013-03-18,402.9,406.79,401.14,404.3,1838552.0,GOOGL,0
2013-03-19,406.03,410.03,403.63,406.07,2098176.0,GOOGL,0
2013-03-20,408.82,409.16,406.13,407.76,1464122.0,GOOGL,0
2013-03-21,406.05,408.87,405.33,406.04,1477590.0,GOOGL,0
